DDO Code,DDO Name,Budget Code,Allotment Serial No,Allotment Date,Allotment ID,Alloted Amount,Expenditure,Surrender/Withdrwal,Deduct Amount,Balance
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,5,12-Apr-16,97,12525,12525,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,1,05-Apr-16,3,460598,460598,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,2,05-Apr-16,4,622867,622867,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,3,05-Apr-16,5,16302,16302,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,4,05-Apr-16,6,385,0,0,0,385
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,5,05-Apr-16,7,7455,7100,355,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,1,27-May-16,353,2002601,1758383,0,0,244218
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,2,27-May-16,354,2306914,2279023,0,0,27891
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,3,27-May-16,355,62699,59469,0,0,3230
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,4,27-May-16,356,1750,0,0,0,1750
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,5,27-May-16,357,35500,35500,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,1,06-Mar-17,1302,355,355,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-06001-000-0-1-0,1,03-Oct-16,829,105000,105000,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-01004-000-0-1-0,1,18-Nov-16,899,17245,17245,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-08001-154-0-1-0,2,10-Mar-17,1326,610,610,0,0,0
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-08001-154-0-1-0,1,10-Mar-17,1327,12500,5826,0,0,6674
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-01003-156-0-1-0,1,25-Feb-17,1229,40000,0,0,0,40000
BLGFIN003,Asst. Commissioner of Commercial Taxes Bolangir-II Circle,05-2040-00-001-0308-01004-000-0-1-0,1,03-Oct-16,830,25000,25000,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-06001-000-0-1-0,1,04-Jun-16,2816,15000,13757,0,0,1243
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-08001-074-0-1-0,2,04-Jun-16,2817,50000,21647,0,0,28353
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-08001-154-0-1-0,3,04-Jun-16,2818,20000,19049,0,0,951
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-08001-397-0-1-0,4,04-Jun-16,2819,220000,0,0,0,220000
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-08001-506-0-1-0,5,04-Jun-16,2820,120000,115341,0,0,4659
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,6,04-Jun-16,2821,1000,0,1000,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,7,04-Jun-16,2822,30000,30000,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,1,12-Apr-16,840,6098,6098,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,2,12-Apr-16,841,10447,10447,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,3,12-Apr-16,842,3179,3179,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,4,12-Apr-16,843,88680,62988,0,0,25692
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,5,12-Apr-16,844,25553,25553,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,6,12-Apr-16,845,11406,11406,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,1,05-Apr-16,185,646764,646764,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,2,05-Apr-16,186,893835,893835,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,3,05-Apr-16,187,52223,52223,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,4,05-Apr-16,188,2446,2446,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,5,05-Apr-16,189,28560,28560,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,1,27-May-16,2101,2812018,2665225,0,0,146793
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,2,27-May-16,2102,3310498,3310498,0,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,3,27-May-16,2103,200858,195002,0,0,5856
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,4,27-May-16,2104,11117,9532,0,0,1585
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,5,27-May-16,2105,136000,134640,1360,0,0
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,1,16-Mar-17,6307,1000,657,0,0,343
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,1,18-Nov-16,4478,54218,0,0,0,54218
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-09001-000-0-1-0,2,18-Nov-16,4479,184751,57985,0,0,126766
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-78012-000-0-1-0,1,27-Dec-16,4774,50000,49554,0,0,446
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2040-00-001-0308-01004-000-0-1-0,1,01-Mar-17,6072,10000,8400,0,0,1600
BLGFIN004,"Deputy Commissioner of Commercial Taxes, Bolangir",05-2052-00-090-0488-01003-560-0-1-0,1,21-Sep-16,4007,210000,210000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-08001-154-0-1-0,1,03-Jun-16,2692,14000,7688,0,0,6312
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-08001-397-0-1-0,2,03-Jun-16,2693,264000,264000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-08001-506-0-1-0,3,03-Jun-16,2694,50000,0,0,0,50000
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-78012-000-0-1-0,4,03-Jun-16,2695,12000,11992,0,0,8
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-136-0-1-0,1,27-May-16,1964,900000,900000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-156-0-1-0,2,27-May-16,1965,1000000,1000000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,3,27-May-16,1966,80000,80000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,4,27-May-16,1967,1000,1000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,08-Apr-16,646,4952,4952,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,2,08-Apr-16,647,55464,55464,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,3,08-Apr-16,648,12391,12391,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,4,08-Apr-16,649,3116,3116,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,05-Apr-16,176,200000,200000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,2,05-Apr-16,177,200000,200000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,3,05-Apr-16,178,18000,18000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,4,05-Apr-16,179,200,200,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,03-Jun-16,2723,45000,45000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,27-May-16,2037,700000,642039,0,0,57961
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,22-Apr-16,1137,250000,250000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,2,22-Apr-16,1138,3000,3000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,3,22-Apr-16,1139,300,300,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,4,22-Apr-16,1140,5000,5000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,17-Dec-16,4693,1000,748,0,0,252
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,09-Mar-17,6220,25000,21063,3937,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,28-Sep-16,4115,30000,30000,0,0,0
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,1,17-Nov-16,4473,667480,284957,225000,0,157523
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,2,17-Nov-16,4474,759380,345921,0,0,413459
BLGFIN005,Commercial Tax Officer Investigation Unit Bolangir,05-2040-00-001-0617-01003-403-0-1-0,3,17-Nov-16,4475,51688,30216,0,0,21472
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2052-00-090-0488-01003-560-0-1-0,1,07-Jun-16,2948,165000,150000,0,0,15000
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-136-0-1-0,1,26-May-16,1830,4000000,4000000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-156-0-1-0,2,26-May-16,1831,5400000,5400000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-403-0-1-0,3,26-May-16,1832,400000,383618,0,0,16382
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-523-0-1-0,4,26-May-16,1833,3500,3500,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-516-0-1-0,1,02-Jun-16,2636,15000,14005,0,0,995
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-06001-000-0-1-0,2,02-Jun-16,2637,410000,410000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-074-0-1-0,3,02-Jun-16,2638,47000,47000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,4,02-Jun-16,2639,5000,5000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,5,02-Jun-16,2640,115000,115000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,6,02-Jun-16,2641,65000,65000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,7,02-Jun-16,2642,6000,6000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,8,02-Jun-16,2643,15000,15000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,1,25-Apr-16,1189,10000,10000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,1,02-Apr-16,31,939000,939000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,2,02-Apr-16,32,1117000,1117000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,3,02-Apr-16,33,94000,94000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,4,02-Apr-16,34,1500,1500,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,5,02-Apr-16,35,90000,90000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,6,02-Apr-16,36,13000,13000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,7,02-Apr-16,37,1000,1000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,8,02-Apr-16,38,35000,35000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,9,02-Apr-16,39,25000,15000,10000,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,1,07-Apr-16,447,5000,5000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,2,07-Apr-16,448,4000,4000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,3,07-Apr-16,449,5000,5000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,1,06-Feb-17,5528,12000,12000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,2,06-Feb-17,5529,18000,17403,0,0,597
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,3,06-Feb-17,5530,30000,28693,0,0,1307
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,4,06-Feb-17,5531,20000,19030,0,0,970
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,2,11-Jan-17,4933,21000,21000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-154-0-1-0,1,11-Jan-17,4934,31000,31000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-136-0-1-0,1,18-Nov-16,4484,400000,400000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-156-0-1-0,2,18-Nov-16,4485,110000,110000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-523-0-1-0,3,18-Nov-16,4486,2300,2200,0,0,100
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-08001-397-0-1-0,1,13-Oct-16,4234,50000,50000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-33011-000-0-1-0,2,13-Oct-16,4235,20000,20000,0,0,0
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-136-0-1-0,1,28-Feb-17,6033,60000,46112,0,0,13888
BLGFIN006,District Audit Officer Local Fund Audit Bolangir,05-2054-00-098-0308-01003-156-0-1-0,2,28-Feb-17,6034,420000,218833,0,0,201167
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-136-0-1-0,1,04-Jun-16,2789,378333,378333,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,2,04-Jun-16,2790,500000,500000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,3,04-Jun-16,2791,8333,8333,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,4,04-Jun-16,2792,3000,3000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,5,04-Jun-16,2793,5000,5000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,6,04-Jun-16,2794,5000,5000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,7,04-Jun-16,2795,10000,10000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,8,04-Jun-16,2796,5000,5000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,9,04-Jun-16,2797,5000,5000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,10,04-Jun-16,2798,3000,3000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,11,04-Jun-16,2799,10000,10000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,12,04-Jun-16,2800,45000,45000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,16-Apr-16,878,75667,75667,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,2,16-Apr-16,879,100000,100000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,3,16-Apr-16,880,1667,1667,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,4,16-Apr-16,881,1000,1000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,05-Dec-16,4635,156000,156000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,09-Dec-16,4653,8100,8100,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,2,09-Dec-16,4654,3000,3000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,3,09-Dec-16,4655,10000,10000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,31-Oct-16,4374,10000,10000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,21-Feb-17,5851,30000,29899,0,0,101
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,06-Feb-17,5532,17500,9430,0,0,8070
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,2,06-Feb-17,5533,900,645,0,0,255
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,3,06-Feb-17,5534,2000,2000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,4,06-Feb-17,5535,5000,5000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,5,06-Feb-17,5536,5000,3414,0,0,1586
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,6,06-Feb-17,5537,5000,5000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,7,06-Feb-17,5538,5000,5000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,27-Sep-16,4096,30000,30000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,8,06-Feb-17,5539,2000,2000,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,9,06-Feb-17,5540,2000,1490,0,0,510
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,16-Aug-16,3698,8094,8094,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-01003-156-0-1-0,1,04-Mar-17,6127,3725,3725,0,0,0
BLGFIN007,District Small Savings Officer Bolangir,05-2047-00-103-0308-11008-000-0-1-0,1,25-Oct-16,4320,5000,5000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2052-00-090-0488-01003-560-0-1-0,1,01-Jun-16,392,30000,30000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-156-0-1-0,1,04-Apr-16,2,105239,105239,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-136-0-1-0,1,04-Apr-16,1,88436,88436,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-403-0-1-0,1,04-Apr-16,20,3030,3030,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-136-0-1-0,1,27-May-16,344,447246,447246,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-156-0-1-0,2,27-May-16,345,564364,564364,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-403-0-1-0,3,27-May-16,346,14622,14622,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,4,27-May-16,347,2000,2000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,5,27-May-16,348,20000,20000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,6,27-May-16,349,25000,25000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,7,27-May-16,350,15000,9210,5790,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,8,27-May-16,351,25000,25000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,9,27-May-16,352,15000,15000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,1,05-Apr-16,21,400,400,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,1,18-Feb-17,1201,3000,3000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,1,19-Nov-16,900,126468,92785,33683,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,1,19-Nov-16,901,163245,152932,10313,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-01003-523-0-1-0,1,19-Nov-16,902,248,248,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-08001-506-0-1-0,1,23-Mar-17,1376,5790,5790,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-08001-506-0-1-0,1,15-Dec-16,975,5000,5000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2054-00-097-0534-08001-506-0-1-0,1,07-Dec-16,968,4000,4000,0,0,0
BLGFIN008,Sub-Treasury Officer Kantabanji,05-2052-00-090-0488-01003-560-0-1-0,1,02-Nov-16,877,15000,15000,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-156-0-1-0,1,04-Apr-16,2,45547,45547,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2052-00-090-0488-01003-560-0-1-0,1,01-Jun-16,221,15000,15000,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-136-0-1-0,1,04-Apr-16,1,38275,38275,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-403-0-1-0,1,04-Apr-16,7,1916,1916,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-136-0-1-0,1,27-May-16,194,191374,189010,2364,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-156-0-1-0,2,27-May-16,195,241514,240922,592,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-403-0-1-0,3,27-May-16,196,9244,9244,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-403-0-1-0,4,27-May-16,197,20000,20000,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-403-0-1-0,5,27-May-16,198,15000,15000,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-403-0-1-0,6,27-May-16,199,15000,15000,0,0,0
BLGFIN009,Sub-Treasury Officer Loisingha,05-2054-00-097-0534-01003-403-0-1-0,7,27-May-16,200,15000,15000,0,0,0
